wilcoxon,t-test,t-test_overestim_var
Lgals1,S100a6,Lgals1
S100a6,Lgals1,S100a6
H2afz,Gzmb,Gzmb
Hmgb2,S100a4,S100a4
Crip1,Tmsb4x,Tmsb4x
Gzmb,Anxa2,Anxa2
Txn1,Lgals3,Hmgb2
Nkg7,Hmgb2,Lgals3
Tmsb4x,Stmn1,H2afz
S100a10,Pclaf,Stmn1
Abracl,H2afz,Crip1
Sh3bgrl3,Ccl5,Txn1
Actg1,Pfn1,Pfn1
Cyba,Crip1,S100a10
S100a4,S100a10,Gapdh
Anxa2,Txn1,Actg1
Cfl1,Dut,Pclaf
Gapdh,Ctla2a,Ccl5
Pfn1,Ahnak,Dut
Lgals3,Actg1,Vim
Sub1,Gapdh,Ahnak
Stmn1,Plek,Nkg7
Ptma,Vim,Abracl
Rbm3,Pcna,Ptma
Myl6,Ptma,Pycard
Vim,Nkg7,Ctla2a
Pycard,Mcm5,Pcna
Calm1,Abracl,Cyba
Pclaf,Pycard,Plek
Cox5b,Mcm6,Mcm5
Ccl5,Cks1b,Dbi
Cd52,Mcm3,Sh3bgrl3
Ahnak,Cyba,Myl6
Dut,Ly6c2,Sub1
Ctsd,Lmnb1,Cd52
Ran,Serpinb6b,Mcm6
Ctla2a,Hells,Cfl1
Cox17,Dbi,Ctsd
Dbi,Cd52,Ly6c2
Cox5a,Gmnn,Mcm3
Myl12a,Myl6,Lmnb1
Rps27l,Sh3bgrl3,Rbm3
Pcna,Ctsd,Cks1b
Atp5j,Sub1,Rps27l
Capzb,Tipin,Serpinb6b
Prdx1,Sdf2l1,Dek
Ldha,Gng2,Cox5b
S100a11,Cfl1,Cox17
Sec61b,Rnaseh2b,Gmnn
Oaz1,Efhd2,S100a11
Ndufb7,Lig1,Ran
Dek,Gzmk,Tipin
Plek,Rps27l,Cox5a
Mcm6,Dek,Gng2
Krtcap2,Slbp,Efhd2
Mcm5,Cox17,Hells
Cd48,Rpa2,Slbp
Lsp1,Rbm3,Myl12a
Prelid1,Ran,Cd48
Ppp1ca,Cox5b,Capzb
Cox6b1,S100a11,Prelid1
