wilcoxon,t-test,t-test_overestim_var
S100a6,S100a6,S100a6
Lgals1,Lgals1,Lgals1
Actg1,Gapdh,Actg1
S100a10,S100a10,S100a4
Gapdh,Actg1,S100a10
Lsp1,Lsp1,Anxa2
Ctla2a,Rbm3,Ctla2a
Anxa2,Anxa2,Gapdh
S100a4,Pglyrp1,Pglyrp1
Tmsb4x,S100a4,Cxcr3
Rbm3,Txn1,Lsp1
Pglyrp1,Dnajc15,Bcl2a1b
Crip1,Crip1,Ly6c2
Dnajc15,Ctla2a,Serpinb6b
Cxcr3,Prr13,Prr13
Abracl,Rac2,Ahnak
Sub1,Gmfg,Rbm3
Rac2,Sub1,Sh2d1a
Txn1,Abracl,Crip1
Bcl2a1b,Btf3,Txn1
Prr13,Cxcr3,Itga4
Ms4a4b,Arpc3,Gm8369
Ly6c2,Gm8369,Dnajc15
S100a11,Srgn,Itgb1
Arpc3,Cdc42,Rilpl2
Serpinb6b,Supt4a,Rac2
Sh2d1a,Sh2d1a,Sub1
Gm8369,Ly6c2,Klrc1
Hmgb2,Hmgb2,Hmgb2
Gmfg,S100a13,Abracl
Ahnak,Myl6,S100a11
Btf3,S100a11,Batf
Coro1a,Coro1a,Pim1
Itga4,Arhgdib,Gpr183
Cdc42,Bcl2a1b,Cd28
Srgn,Serpinb6b,S100a13
S100a13,Ostf1,Gmfg
Supt4a,Itga4,Arpc3
Itgb1,Slc25a5,Tnfaip3
Rilpl2,Ppp1ca,Ms4a4b
Ifi27l2a,Rilpl2,Supt4a
Pim1,Ahnak,Btf3
Myl6,Prelid1,Srgn
Batf,Ms4a4b,Myl6
Nkg7,Ms4a6b,Ifi27l2a
Arhgdib,AW112010,Coro1a
Cd28,Batf,2310001H17Rik
Klrc1,Pim1,Cdc42
mt-Co1,Ubl5,Tmsb4x
Ostf1,Arpc4,Ccl5
Vim,Cox6b1,Nfkbia
Slc25a5,Cd28,Ptms
AW112010,Pycard,Prelid1
Ppp1ca,Gimap4,Acot7
Ctsd,Ctsd,Vim
Prelid1,Itgb1,Zbtb32
Gpr183,Ifi27l2a,Arhgdib
Ms4a6b,Nfkbia,Ostf1
Gimap4,Polr1d,Ctsd
Tnfaip3,Ap2s1,Slc25a5
Nfkbia,Ucp2,AW112010
2310001H17Rik,Gng2,Gng2
H2afz,Klrc1,Cd9
Ccl5,Sec61b,Ms4a6b
Polr1d,Gpi1,Atxn1
Pycard,Cox5b,mt-Co1
Arpc4,mt-Co1,Plek
Ubl5,Laptm5,Ppp1ca
Acot7,Cox8a,Gimap4
Cox4i1,Gpr183,Pycard
Cox5b,Vim,Fyn
Cox6b1,Cox4i1,Traf1
Ucp2,Atox1,Ap2s1
Ap2s1,H2afz,Arpc4
Atxn1,Fyn,Lag3
Sec61b,2310001H17Rik,Rora
Arpc5,Pgk1,Myo1f
Gng2,Atp5f1,1110008P14Rik
Fyn,Cox6c,Ucp2
Cd9,Atp5c1,Efhd2
Pgk1,Capzb,Polr1d
Gpi1,Traf1,Cd44
Traf1,Map1lc3b,Nkg7
Ptms,Tnfaip3,H2afz
Cox6c,Eif3h,Icos
Cox17,Anxa6,Cox5b
1110008P14Rik,Nkg7,Cox6b1
Zbtb32,Gnai2,Klrk1
Atp5c1,Atp5l,Pgk1
Cox7c,Arpc5,Gpi1
Anxa6,Psmb1,Ubl5
Capzb,1110008P14Rik,Crtam
Laptm5,Calm3,Bcl2a1d
Efhd2,Cox17,Ifng
Atox1,Cotl1,Sec61b
Eef2,Tmsb4x,Atox1
Gnai2,Myl12a,Ctla4
Myl12a,Ccl5,Calm3
Cotl1,Sh3bgrl3,Pou2f2
Oaz1,Cfl1,Arpc5
Hspa8,Oaz1,Cox17
Calm3,Slc25a4,Slamf7
Atp5f1,Cyba,Cox6c
Myo1f,Smdt1,Anxa6
Plek,Acot7,Ech1
Cox8a,Calm2,Grap
Icos,Sem1,Atp5c1
Eif3h,Fkbp1a,Cd160
Cd48,Mrps16,Map1lc3b
