wilcoxon,t-test,t-test_overestim_var
Txn1,Txn1,Pclaf
Lmnb1,Gapdh,Lmnb1
Cks2,Cox5b,Anxa2
Dut,Lmnb1,Hmgb2
Hmgn2,Hmgn2,Tyms
Gapdh,Sub1,Lgals1
Anxa2,Hmgb2,Stmn1
Cox5b,Atp5f1,Cks2
S100a4,Anxa2,Cks1b
Itga4,Itga4,Dut
Ly6c2,Dut,Txn1
Sub1,Pclaf,Ahnak
Hmgb2,Lgals1,Gapdh
Tyms,Sdf2l1,S100a6
Lgals1,Atp5b,S100a4
Ahnak,Atpif1,Rrm2
Atpif1,Cks1b,Itga4
Sdf2l1,Cks2,Lgals3
Cks1b,Krtcap2,Sdf2l1
Rps27l,Dnajc15,Hmgn2
Top2a,Ahnak,Ccnb2
Pclaf,Stmn1,Birc5
Anp32b,Tyms,Mki67
Slc25a5,Ywhae,Gmnn
Stmn1,Ly6c2,H2afz
Gmnn,H2afz,Mcm5
Birc5,Ube2s,Ly6c2
Ccnb2,Slc25a5,Tk1
Dctpp1,S100a6,Ccna2
Lgals3,S100a4,Lig1
Mki67,Anp32b,Asf1b
Pkm,Dctpp1,Tacc3
Mcm5,Snrpe,Cenpw
Hsp90aa1,Pgk1,1500009L16Rik
Cenpw,Rps27l,Cdca3
Rrm2,Sec61b,Ube2s
Cox17,Pkm,Top2a
Pgk1,Aldoa,Gzmb
H2afz,Mrpl18,Rrm1
Hsp90b1,Gmnn,Serpinb6b
Ywhah,Hint1,Zbtb32
Hsp90ab1,Rrm2,Sub1
Lig1,Ap2s1,Cenpm
Dek,Rbm3,Dctpp1
Vim,Pycard,Fabp5
Atp5b,Birc5,Atpif1
Dnajc15,Fam107b,Spc24
Cdca3,Baz1a,Ctla2a
1500009L16Rik,Mcm5,Smc2
S100a6,Cox17,Ezh2
Ctla2a,Lgals3,Cox5b
Fabp5,Ywhah,Ccdc34
Ube2s,Aurkaip1,Rpa2
Hint1,Cenpw,Plek
Tk1,Ccnb2,Lockd
Spc24,Tmem14c,Vim
Actg1,Atp5j,Tpx2
Pycard,Phf5a,Pkm
Serpinb6b,Nucks1,Rps27l
Rbm3,Hsp90b1,Uhrf1
Ran,Hsp90aa1,Ybx3
Ybx1,Nap1l1,Rad51
Crip1,Dek,Pycard
Tacc3,Rpa2,Efhd2
Ccna2,Hmgb1,Myo1f
Ccdc34,Mki67,Cenpa
Ybx3,Sec61g,Pgk1
Lockd,Ly6a,Cdca8
Tuba1b,Cox7c,Clspn
Tpx2,Alyref,Bcl2a1b
Snrpe,Asf1b,Dek
Hmgb1,Lig1,Slc25a5
Cenpa,Crip1,Ppil1
Asf1b,Vim,Anp32b
Plek,Cox7a2,Hsp90b1
Cox7c,Il2rb,Cxcr3
Anp32e,Tk1,Il2rb
Ezh2,Magoh,Baz1a
Myo1f,Pgam1,Crip1
Nap1l1,Ccna2,Hsp90aa1
Ppil1,Efhd2,Cenpe
Smc2,Selenok,Hells
Racgap1,Slbp,Pcna
Bcl2a1b,Cox5a,Cdc20
Cenpm,Rrm1,Nsd2
Efhd2,Ezh2,Acot7
Rpa2,Selenoh,Cdk1
Rrm1,Serinc3,Ywhah
Pcna,Bex3,Cox17
Itgb1,Anp32e,Racgap1
Hells,Tcp1,Osbpl3
Atp5f1,Cdca3,Gzmk
Il2rb,Lman2,Alyref
Clspn,Ppil1,Mcm6
Zbtb32,Smc2,Cmc2
Selenoh,Ranbp1,Kif15
Mt1,Tacc3,Rbm3
