wilcoxon,t-test,t-test_overestim_var
Actg1,Txn1,Pclaf
Txn1,Lmnb1,Lmnb1
Sub1,Gapdh,Txn1
Lmnb1,Pclaf,Cks1b
Cox5b,Sdf2l1,Sdf2l1
Rps27l,Cks1b,Gapdh
Gapdh,Phgdh,Anxa2
Ran,Cox5b,Lgals1
Atp5j,Rps27l,S100a6
Ly6a,Dut,Dut
Eno1,Lgals1,S100a4
Dut,Ly6a,Tyms
Sdf2l1,Actg1,Rrm2
Pfn1,Gng2,Gng2
Anp32b,Anxa2,H2afz
Cks1b,Tuba1b,Phgdh
Slc25a5,H2afz,Rps27l
Tuba1b,S100a6,Asf1b
Gng2,Ran,Actg1
Ly6c2,Sub1,Stmn1
Lgals1,S100a4,Lgals3
H2afx,Ranbp1,Birc5
Phgdh,Pgam1,Ly6a
Anxa2,Anp32b,Mki67
Pgam1,Tyms,Ran
Cox17,Krtcap2,Rnaseh2b
Hsp90aa1,Atp5j,Tuba1b
Ranbp1,Eno1,Gmnn
S100a4,Rrm2,Tk1
Pclaf,Slc25a5,Ctla2a
Tyms,Rnaseh2b,Pgam1
Nme1,Stmn1,Ccnb2
Ctla2a,Ddx39,Ly6c2
Birc5,Ly6c2,Cdca3
Ldha,Lman2,Cox5b
Krtcap2,Ndufc1,Ahnak
Rnaseh2b,Gmnn,Ddx39
Cox5a,Aldoa,Sub1
Cks2,Asf1b,Ranbp1
H2afz,Birc5,Hmgb2
Fabp5,Lgals3,Anp32b
Tuba1c,Hsp90aa1,Eno1
Hsp90b1,Cycs,Spc24
Atp5j2,Pycard,Cks2
Ddx39,Atp5f1,Tfdp1
Cenpw,Mki67,Ccna2
S100a6,Ahnak,Cenpw
Ahnak,Ctla2a,1500009L16Rik
Lcp1,Tk1,Gzmb
Mki67,Lcp1,Hsp90aa1
Asf1b,Cks2,Fabp5
Cyba,Ccnb2,Pcna
Top2a,Tfdp1,Ndufc1
Hmgb1,Hmgb2,Pycard
Gmnn,Il2rb,Rrm1
Serbp1,Cox7a2,Uhrf1
Mif,Dynll1,Tacc3
Il2rb,Cenpw,Serpinb6b
Lgals3,Pdap1,Smc2
Rrm2,Hmgn2,Slc25a5
Pkm,Hsp90b1,Il2rb
