wilcoxon,t-test,t-test_overestim_var
Tmsb4x,Ccl5,Ccl5
Lgals1,Lgals1,Lgals1
S100a10,S100a6,S100a6
Ccl5,Tmsb4x,Tmsb4x
S100a6,S100a10,S100a10
Actg1,Actg1,Gzmb
S100a13,Gzmb,S100a4
Crip1,S100a4,Anxa2
Nkg7,Anxa2,Actg1
Ctsd,S100a13,Ahnak
S100a4,Ahnak,Itga4
Anxa2,Ctsd,S100a13
Gzmb,Crip1,Ctsd
Myl6,Myl6,Ly6c2
Sub1,Itga4,Crip1
Abracl,Sub1,Myl6
Lsp1,Lsp1,Plek
Ahnak,Abracl,Sub1
Rac2,Vim,Vim
Vim,Ly6c2,Serpinb6b
S100a11,Rac2,Lsp1
Itga4,Cyba,Abracl
Cyba,S100a11,Ctla2a
Srgn,Nkg7,Rac2
Cdc42,Hmgb2,Nkg7
Pycard,Plek,S100a11
Hmgb2,Serpinb6b,Klrc1
Ly6c2,Pycard,Lgals3
Gapdh,Srgn,Hmgb2
H2-D1,Ctla2a,Cyba
Txn1,H2-D1,Pycard
Plek,Txn1,Efhd2
Serpinb6b,Cdc42,Id2
Sh3bgrl3,Lgals3,Srgn
Cd48,Klrc1,Txn1
AW112010,Efhd2,H2-D1
Ms4a4b,Cd48,Pglyrp1
Ctla2a,Id2,Gzma
Rbm3,Ifngr1,Ifngr1
Dnajc15,Reep5,Cd48
Lgals3,Prr13,Gzmk
Arpc3,Sh3bgrl3,Itgb1
Klrc1,Gapdh,Ifng
H2afz,AW112010,Prr13
Id2,Pglyrp1,Reep5
Arpc4,Arpc4,Cdc42
Cox5b,H2afz,Gapdh
Gmfg,Itgb1,Sh3bgrl3
Efhd2,Gzma,AW112010
Calm1,Calm1,Myo1f
Arhgdib,Gzmk,Itgax
Ifngr1,Ifng,Bcl2a1b
Prr13,Gmfg,H2afz
Reep5,Gimap4,Bhlhe40
Gimap4,Arpc3,Arpc4
Ppp1ca,Arhgdib,Klrk1
Laptm5,Zyx,Ccr2
Anxa6,Cd47,Zyx
Cd47,Cox5b,Calm1
Epsti1,Anxa6,Ccl4
Itm2b,Dnajc15,Slamf7
Atp5h,Itgb2,Klrg1
Coro1a,Arpc5,Gimap4
Gzma,Myo1f,Arhgdib
Arpc5,Tspo,Arpc3
Pglyrp1,Epsti1,Gimap7
Cd52,Gimap7,Dnajc15
Itgb1,Hcls1,Gmfg
Rap1b,Rap1b,Sh2d1a
Arpc1b,Atox1,Itgb2
Tspo,Bcl2a1b,Cd47
Myl12a,Itm2b,Gna15
Clic1,Itgax,Anxa6
Arpc2,Sh2d1a,Cox5b
Capzb,Atp5h,Ms4a4b
Selplg,Bhlhe40,Epsti1
Sec61b,Gm8369,Hcls1
Ifng,Arpc1b,Gm8369
Itgb2,Ppp1ca,Arpc5
Gzmk,Ms4a4b,Wdr95
Ostf1,Laptm5,Il18rap
Ccl4,Klrk1,Cxcr3
Zyx,Rbm3,Rora
Prelid1,Ccr2,Tspo
Klrd1,Ccl4,Ptms
Gimap7,Selplg,Rap1b
Cox6b1,Klrd1,Atox1
Sec61g,Capzb,Rbm3
Atox1,Arpc2,Atp5h
Hcls1,Slamf7,Chsy1
Cfl1,Clic1,Itm2b
Cox17,Cd52,Ppp1ca
Gm8369,Klrg1,Pim1
Sh2d1a,Ostf1,Cd52
Supt4a,Prelid1,Klrd1
Myo1f,Pim1,Zeb2
Klrk1,Gna15,Arpc1b
Bhlhe40,Cox6b1,Laptm5
Gnai2,Ap2s1,Phf11b
Cox5a,Phf11b,Prelid1
Cox8a,Cox17,Spn
S1pr4,Sec61b,Capzb
Bcl2a1b,Cox8a,Rilpl2
Cox4i1,Spn,Bcl2a1d
Itgax,Cxcr3,S1pr4
Pim1,Gabarapl2,Clic1
Ccr2,Chsy1,Selplg
Oaz1,S1pr4,Ap2s1
Gabarapl2,Coro1a,Ccr5
Spn,Wdr95,Cox17
Btf3,Ptms,Gabarapl2
Ms4a6b,Il18rap,Ostf1
Polr1d,Rora,Arpc2
Atp5l,Myl12a,Coro1a
Ap2s1,Sec61g,Cox6b1
Hspa8,Cox4i1,Txndc5
Actr3,Rilpl2,Sec61b
Slamf7,Supt4a,Myl12a
Gna15,Gnai2,Tbx21
Klrg1,Zeb2,Atxn1
Chsy1,Selenok,Supt4a
Phf11b,Cfl1,Cd28
Krtcap2,Txndc5,Sec61g
Pfn1,Cox5a,Cox8a
Rilpl2,Gng2,Glrx
Thy1,Polr1d,Osbpl3
Cxcr3,Bcl2a1d,Gng2
Cd28,Atp5l,Cox4i1
Selenok,Cd28,Il18r1
Ptms,Krtcap2,Cfl1
Actb,Ccr5,Prf1
Map1lc3b,Map1lc3b,Selenok
Wdr95,Atxn1,Klrc2
Cox6c,Ech1,Cx3cr1
Mrpl33,Fyn,Ech1
Il18rap,Txndc17,Gnai2
