wilcoxon,t-test,t-test_overestim_var
Hmgb2,Pclaf,Pclaf
Pclaf,Top2a,Stmn1
Stmn1,Stmn1,Top2a
H2afz,Birc5,Hmgb2
Top2a,Hmgb2,Birc5
Birc5,Mki67,Mki67
Tuba1b,Cdk1,Cks2
Lgals1,Spc24,Smc2
Mki67,Nusap1,Cdk1
Cks2,Cks2,Lmnb1
Smc2,Smc2,Spc24
Cdk1,Ccna2,Cks1b
Lmnb1,Cdca8,Nusap1
Spc24,Lmnb1,Ccna2
Cks1b,Cdca3,Cdca8
Ccna2,Cks1b,H2afz
Ran,Racgap1,Gzmb
Ptma,Gzmb,Lgals1
Nusap1,Spc25,Cdca3
Cdca3,Prc1,Racgap1
Cdca8,Tpx2,Tuba1b
Gapdh,H2afz,Prc1
Racgap1,Incenp,Spc25
Gzmb,Lgals1,S100a4
Spc25,Rrm2,Tpx2
Ube2s,Tacc3,Incenp
Rrm2,Tuba1b,Rrm2
Vim,Rrm1,H2afx
Prc1,Kif22,Ahnak
Tmsb4x,S100a4,Ccl5
S100a4,Asf1b,Anxa2
Crip1,Ahnak,Asf1b
H2afx,Aurkb,Vim
Incenp,H2afx,Tacc3
Txn1,Tyms,Rrm1
Nkg7,Ccnb2,Aurkb
Anp32b,Kif11,Ly6c2
Ccl5,Ccl5,Kif22
Tpx2,Ly6c2,Tmpo
Ahnak,Cenpe,Ube2s
Anxa2,Anxa2,Tyms
Actg1,Cit,Tmsb4x
Kif22,Ube2c,Ccnb2
Ly6c2,Mxd3,Ezh2
S100a6,Vim,Cenpe
Rrm1,Ezh2,Kif11
Dek,Tmpo,S100a6
Asf1b,Plk1,Crip1
Aurkb,Tuba1c,Ran
Tacc3,Tmsb4x,Ptma
Tmpo,Hmmr,Tubb4b
Tyms,Cenpf,Ube2c
Calm1,Mad2l1,Hmgn2
Ccnb2,Ube2s,Tuba1c
Tubb4b,Lgals3,Gapdh
Sub1,Tubb4b,Cit
Tuba1c,Cenpw,Mxd3
Kif11,S100a6,Cenpw
Cenpe,Hist1h1b,Lgals3
Ezh2,Mcm5,Anp32b
Lgals3,Hmgn2,Plk1
