wilcoxon,t-test,t-test_overestim_var
Pclaf,Pclaf,Pclaf
Hmgb2,Hmgb2,Hmgb2
Lgals1,Stmn1,Stmn1
Stmn1,Top2a,Top2a
Top2a,Lgals1,Lgals1
H2afz,Birc5,Birc5
S100a6,S100a6,S100a6
Tmsb4x,Lmnb1,Lmnb1
Lmnb1,Mki67,Mki67
S100a10,Tmsb4x,Cks1b
Hmgb1,Cks1b,Tmsb4x
Gapdh,S100a4,S100a4
Actg1,Smc2,Smc2
Cks1b,H2afz,H2afz
S100a4,Gzmb,Gzmb
Birc5,Cks2,Cks2
Tuba1b,Anxa2,Anxa2
Smc2,Cdk1,Cdk1
Ptma,Ccna2,Ccna2
Crip1,Cdca3,Cdca3
Mki67,Spc24,Spc24
Txn1,Ccl5,Ccl5
Cks2,Nusap1,Nusap1
Anp32b,S100a10,S100a10
Anxa2,Vim,Cdca8
Vim,Cdca8,Vim
Ccl5,Crip1,Rrm2
Nkg7,Rrm2,Crip1
Cdk1,Tuba1b,Tuba1b
Calm1,H2afx,H2afx
Ube2s,Actg1,Actg1
Pfn1,Ube2s,Ube2s
Gzmb,Ezh2,Ezh2
Sh3bgrl3,Incenp,Incenp
Cdca3,Asf1b,Asf1b
Myl6,Hmgn2,Hmgn2
Ccna2,Spc25,Spc25
Clic1,Prc1,Prc1
Sub1,Dek,Dek
Spc24,Tmpo,Tpx2
Rrm2,Gapdh,Tmpo
Dek,Tpx2,Gapdh
H2afx,Ptma,Aurkb
Cfl1,Txn1,Ptma
Nusap1,Aurkb,Txn1
Cdca8,Hmgb1,Ahnak
Ran,Ahnak,Hmgb1
Tmpo,Pfn1,Ccnb2
Cd48,Tubb4b,Tubb4b
Spc25,Ccnb2,Pfn1
Ezh2,Tyms,Tyms
Lsp1,Kif22,Kif22
Incenp,Anp32b,Lgals3
Hmgn2,Lgals3,Ube2c
Pycard,Ube2c,Anp32b
Abracl,Cd48,Cd48
Asf1b,Pycard,Pycard
Tubb4b,Calm1,Cenpe
Prc1,Cenpe,Tuba1c
Lgals3,Tuba1c,Calm1
Tubb5,Tpm4,Tpm4
Ppp1ca,Dbi,Rrm1
Cyba,Rrm1,Dbi
Dbi,Sh3bgrl3,Dut
Ctsd,Nkg7,Sh3bgrl3
Cdc42,Dut,Nkg7
H3f3b,Myl6,Cmc2
Cox5a,Cmc2,Myl6
Tyms,Rad21,Tacc3
Ppia,Calm3,Rad21
Aurkb,Clic1,Calm3
Tpx2,Ran,Clic1
Ccnb2,Tacc3,Ran
Tuba1c,Racgap1,Racgap1
Ahnak,Anp32e,Gmnn
Kif22,Lsp1,Anp32e
H2afv,Sub1,Plek
Tpm4,Ctsd,Ctsd
Oaz1,Gmnn,Hist1h1e
Dut,Plek,Mxd3
Capzb,Hist1h1e,Lsp1
Ube2c,Mxd3,Sub1
Calm3,Serpinb6b,Serpinb6b
S100a11,Kif11,Kif11
Actb,Cenpw,Cenpw
Cox5b,Itgb2,Itgb2
Anp32e,Actb,Dnmt1
Ybx1,Dnmt1,Cit
Cenpe,Lcp1,Actb
Lcp1,H2afv,Lcp1
Srsf3,Cit,H2afv
Rrm1,Abracl,Abracl
Coro1a,Ppia,Ppia
Rbm3,Reep5,Reep5
Cmc2,Tubb5,Tubb5
Gmnn,H3f3b,H3f3b
Racgap1,Klrc1,Klrc1
Rad21,Alyref,Tk1
Arpc5,S100a11,Alyref
Klrc1,Tk1,S100a11
Tacc3,Cyba,Cyba
Itgb2,Cfl1,Lig1
Ndufb7,Lig1,Plk1
S100a13,Plk1,Cfl1
Reep5,Myo1f,Myo1f
Kif11,Srsf3,Hist1h1b
Hist1h1e,Hist1h1b,Srsf3
Cd52,Atpif1,Atpif1
Plek,Cox5a,Cox5a
Dnmt1,Ppp1ca,Cenpf
Hnrnpa2b1,Cdc42,Ppp1ca
Serpinb6b,Capzb,Gzma
Cenpw,Cox5b,Cdc42
Gnai2,Cenpf,Hmmr
Lig1,Gzma,Kpna2
Arpc2,Hmmr,Cox5b
Rac2,Kpna2,Capzb
Myl12a,Mad2l1,Mad2l1
Anxa6,Ncaph2,Serpinb9
Cit,Mrpl18,Ncaph2
Alyref,Serpinb9,Mcm5
Mxd3,Mcm5,Mrpl18
Calm2,Anxa6,Cenpa
Cbx3,Cenpa,Anxa6
Atp5j,Ybx1,1500009L16Rik
Mrpl18,Cbx3,Cbx3
